,1,2,3,4
1,1.0,0.5,0.11588027437123259,0.07265625
2,0.1695924447692394,1.0,0.23176054874246518,0.1453125
3,0.01108550227668784,0.058894070619586944,1.0,0.19921875
4,0.010781943897914441,0.029780146568954027,0.4578050301392641,1.0
