,1,2,3,4
1,0.5,0.25,0.0,0.0
2,0.07575757575757576,0.5454545454545454,0.07575757575757576,0.045454545454545456
3,0.0,0.030120481927710843,0.43373493975903615,0.10843373493975904
4,0.004347826086956522,0.0,0.34782608695652173,0.2391304347826087
