,1,2,3,4,5
1,0.5,0.25,0.0,0.0,0.25
2,0.07575757575757576,0.5454545454545454,0.07575757575757576,0.045454545454545456,0.25757575757575757
3,0.0,0.030120481927710843,0.43373493975903615,0.10843373493975904,0.42771084337349397
4,0.004347826086956522,0.0,0.34782608695652173,0.2391304347826087,0.40869565217391307
5,0.0,0.0,0.0,0.0,1.0
